Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID,Supervisor Districts,Fire Prevention Districts,Current Police Districts,Neighborhoods - Analysis Boundaries,Zip Codes,Neighborhoods (old),Police Districts,Civic Center Harm Reduction Project Boundary,HSOC Zones,Central Market/Tenderloin Boundary Polygon - Updated
200323356,E05,20013884,Alarms,2/1/2020,2/1/2020,2/1/2020 20:15,2/1/2020 20:16,2/1/2020 20:17,2/1/2020 20:17,2/1/2020 20:19,,,Fire,2/1/2020 20:26,1000 Block of EDDY ST,San Francisco,94109,B02,5,3262,3,3,3,TRUE,Alarm,1,ENGINE,1,2,5,Western Addition,"(37.782321233596825, -122.42576330376026)",200323356-E05,11,7,6,39,28858,41,9,,,
193544013,77,19153569,Medical Incident,12/20/2019,12/20/2019,12/20/2019 22:24,12/20/2019 22:24,12/20/2019 22:25,12/20/2019 22:26,12/20/2019 22:46,12/20/2019 23:07,12/20/2019 23:21,Code 2 Transport,12/21/2019 0:12,2500 Block of 39TH AV,San Francisco,94116,B08,18,7617,B,2,2,TRUE,Non Life-threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.739305859696366, -122.4969888892417)",193544013-77,3,1,5,35,29491,35,8,,,
193394076,E07,19146579,Medical Incident,12/5/2019,12/5/2019,12/5/2019 20:48,12/5/2019 20:49,12/5/2019 20:49,12/5/2019 20:50,12/5/2019 20:52,,,Code 2 Transport,12/5/2019 21:01,16TH ST/MISSION ST,San Francisco,94103,B02,7,5236,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,9,Mission,"(37.765051338194475, -122.41966897386114)",193394076-E07,7,8,7,20,28859,19,4,,3,
193210568,E03,19138606,Alarms,11/17/2019,11/16/2019,11/17/2019 6:10,11/17/2019 6:12,11/17/2019 6:12,11/17/2019 6:13,11/17/2019 6:15,,,Fire,11/17/2019 6:21,100 Block of MCALLISTER ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.78087725854987, -122.41450689871087)",193210568-E03,9,7,10,36,28852,36,10,1,1,1
193263867,T05,19141069,Structure Fire,11/22/2019,11/22/2019,11/22/2019 20:03,11/22/2019 20:03,11/22/2019 20:03,11/22/2019 20:04,,,,Fire,11/22/2019 20:07,GOUGH ST/OAK ST,San Francisco,94102,B02,36,3266,3,3,3,FALSE,Alarm,1,TRUCK,2,2,5,Hayes Valley,"(37.77502069540159, -122.42259804366971)",193263867-T05,11,7,6,9,28852,10,9,1,1,
193223237,89,19139302,Medical Incident,11/18/2019,11/18/2019,11/18/2019 18:09,11/18/2019 18:10,11/18/2019 18:11,11/18/2019 18:11,,,,Code 2 Transport,11/18/2019 18:26,1100 Block of MISSION ST,San Francisco,94103,B02,1,2318,2,2,2,TRUE,Non Life-threatening,1,MEDIC,3,2,6,South of Market,"(37.777712440431586, -122.41273670742505)",193223237-89,9,8,2,34,28853,34,2,1,1,1
200261247,RC1,20011024,Medical Incident,1/26/2020,1/26/2020,1/26/2020 10:39,1/26/2020 10:40,1/26/2020 10:40,1/26/2020 10:41,1/26/2020 10:52,,,Medical Examiner,1/26/2020 11:35,1300 Block of GATEVIEW AVE,Treasure Isla,94130,B03,48,2931,E,E,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,None,6,Treasure Island,"(37.82602129347877, -122.37706648799313)",200261247-RC1,9,,2,37,62,37,2,,,
193454705,81,19149623,Medical Incident,12/11/2019,12/11/2019,12/11/2019 23:51,12/11/2019 23:54,12/11/2019 23:54,12/11/2019 23:54,12/12/2019 0:08,12/12/2019 0:43,12/12/2019 0:50,Code 2 Transport,12/12/2019 1:22,1600 Block of PAGE ST,San Francisco,94117,B05,21,4513,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,5,5,Haight Ashbury,"(37.7707784947492, -122.44793464190134)",193454705-81,11,15,8,3,29492,9,5,,,
192863109,AM108,19123391,Medical Incident,10/13/2019,10/13/2019,10/13/2019 18:28,10/13/2019 18:29,10/13/2019 18:30,10/13/2019 18:30,10/13/2019 18:43,10/13/2019 18:52,10/13/2019 19:06,Code 3 Transport,10/13/2019 19:24,4000 Block of ULLOA ST,San Francisco,94116,B08,18,7643,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,8,4,Sunset/Parkside,"(37.74006499856846, -122.49966259674572)",192863109-AM108,3,1,5,35,29491,35,8,,,
193394459,T12,19146621,Alarms,12/5/2019,12/5/2019,12/5/2019 22:51,12/5/2019 22:52,12/5/2019 22:53,12/5/2019 22:55,12/5/2019 23:06,,,Fire,12/5/2019 23:06,300 Block of LAGUNA HONDA BLVD,San Francisco,94131,B08,20,8641,3,3,3,FALSE,Alarm,1,TRUCK,3,8,7,Twin Peaks,"(37.74817254773626, -122.45869503396155)",193394459-T12,4,1,8,38,63,38,5,,,
192841833,74,19122292,Medical Incident,10/11/2019,10/11/2019,10/11/2019 12:18,10/11/2019 12:21,10/11/2019 12:24,10/11/2019 12:27,10/11/2019 12:49,10/11/2019 13:01,10/11/2019 13:37,Code 2 Transport,10/11/2019 14:16,1800 Block of HAIGHT ST,San Francisco,94117,B05,12,4545,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,5,5,Haight Ashbury,"(37.76932617658798, -122.45271229374003)",192841833-74,11,15,8,3,29492,9,5,,,
193391824,T16,19146364,Alarms,12/5/2019,12/5/2019,12/5/2019 12:05,12/5/2019 12:07,12/5/2019 12:07,12/5/2019 12:07,12/5/2019 12:11,,,Fire,12/5/2019 12:30,2100 Block of GREENWICH ST,San Francisco,94123,B04,16,3553,3,3,3,FALSE,Alarm,1,TRUCK,2,4,2,Marina,"(37.79911050719284, -122.43505631071727)",193391824-T16,1,13,6,13,57,17,9,,,
200090653,66,20003538,Medical Incident,1/9/2020,1/8/2020,1/9/2020 7:28,1/9/2020 7:29,1/9/2020 7:29,1/9/2020 7:29,1/9/2020 7:32,1/9/2020 7:43,1/9/2020 8:11,Code 2 Transport,1/9/2020 8:46,1000 Block of CAPITOL AVE,San Francisco,94112,B09,15,8464,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,9,11,Oceanview/Merced/Ingleside,"(37.72093067262373, -122.45927047276727)",200090653-66,6,9,5,24,28861,24,8,,,
193443764,86,19149027,Medical Incident,12/10/2019,12/10/2019,12/10/2019 20:48,12/10/2019 20:50,12/10/2019 20:50,12/10/2019 20:50,12/10/2019 20:58,12/10/2019 21:12,12/10/2019 21:26,Code 2 Transport,12/10/2019 22:06,1700 Block of MCKINNON AVE,San Francisco,94124,B10,25,6455,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.73738913783411, -122.39206622129039)",193443764-86,8,10,3,1,58,1,3,,,
193232512,E05,19139654,Medical Incident,11/19/2019,11/19/2019,11/19/2019 15:07,11/19/2019 15:08,11/19/2019 15:08,11/19/2019 15:09,11/19/2019 15:11,,,Code 2 Transport,11/19/2019 15:19,800 Block of HAYES ST,San Francisco,94117,B02,5,3522,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,5,Hayes Valley,"(37.77599354549752, -122.4303873231813)",193232512-E05,11,7,6,9,29492,10,9,,,
193450168,E01,19149109,Medical Incident,12/11/2019,12/10/2019,12/11/2019 1:32,12/11/2019 1:32,12/11/2019 1:33,12/11/2019 1:35,12/11/2019 1:37,,,Medical Examiner,12/11/2019 1:38,8TH ST/MISSION ST,San Francisco,94103,B02,1,2318,E,E,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,6,South of Market,"(37.77745741994847, -122.41315769157707)",193450168-E01,9,8,2,34,28853,34,2,1,1,1
200052814,50,20002115,Medical Incident,1/5/2020,1/5/2020,1/5/2020 18:24,1/5/2020 18:25,1/5/2020 18:26,1/5/2020 18:26,1/5/2020 18:32,1/5/2020 18:42,1/5/2020 18:52,Code 2 Transport,1/5/2020 19:19,1800 Block of IRVING ST,San Francisco,94122,B08,22,7424,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.763591973361024, -122.47768629741721)",200052814-50,3,1,5,35,56,35,8,,,
200292547,60,20012420,Medical Incident,1/29/2020,1/29/2020,1/29/2020 15:09,1/29/2020 15:10,1/29/2020 15:10,1/29/2020 15:11,1/29/2020 15:19,1/29/2020 15:43,1/29/2020 16:01,Code 2 Transport,1/29/2020 16:29,2300 Block of 39TH AVE,San Francisco,94116,B08,18,7621,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.74303602865031, -122.49725134810161)",200292547-60,3,1,5,35,29491,35,8,,,
200042263,50,20001653,Medical Incident,1/4/2020,1/4/2020,1/4/2020 15:22,1/4/2020 15:23,1/4/2020 15:24,1/4/2020 15:24,1/4/2020 15:27,1/4/2020 15:47,1/4/2020 16:00,Code 2 Transport,1/4/2020 16:47,800 Block of ULLOA ST,San Francisco,94127,B08,39,8619,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,8,7,West of Twin Peaks,"(37.740921712207246, -122.46601359822354)",200042263-50,4,1,5,41,59,40,8,,,
193172334,KM01,19137004,Medical Incident,11/13/2019,11/13/2019,11/13/2019 14:17,11/13/2019 14:19,11/13/2019 14:19,11/13/2019 14:20,11/13/2019 14:23,,,Unable to Locate,11/13/2019 14:31,1500 Block of BROADWAY,San Francisco,94109,B04,41,3152,3,3,3,FALSE,Non Life-threatening,1,PRIVATE,1,4,3,Russian Hill,"(37.7958954987191, -122.42260151972266)",193172334-KM01,10,13,6,32,28858,32,9,,,
193262079,QRV2,19140918,Medical Incident,11/22/2019,11/22/2019,11/22/2019 13:18,11/22/2019 13:20,11/22/2019 13:20,11/22/2019 13:20,11/22/2019 13:23,,,Patient Declined Transport,11/22/2019 13:34,500 Block of LEAVENWORTH ST,San Francisco,94102,B04,3,1544,3,3,3,TRUE,Potentially Life-Threatening,1,SUPPORT,1,1,6,Tenderloin,"(37.7860598457137, -122.41464359285713)",193262079-QRV2,9,5,10,36,28852,36,10,,,1
193264118,57,19141096,Other,11/22/2019,11/22/2019,11/22/2019 21:16,11/22/2019 21:16,11/22/2019 21:16,11/22/2019 21:16,,,,Unable to Locate,11/22/2019 21:27,DOLORES ST/26TH ST,San Francisco,94110,B06,11,5536,A,2,2,TRUE,Non Life-threatening,1,MEDIC,1,6,8,Mission,"(37.74863258890624, -122.42484502575662)",193264118-57,5,2,7,20,28859,19,4,,,
192782297,RC4,19119462,Medical Incident,10/5/2019,10/5/2019,10/5/2019 13:38,10/5/2019 13:39,10/5/2019 13:41,10/5/2019 13:41,10/5/2019 13:43,,,Code 2 Transport,10/5/2019 14:18,300 Block of GAMBIER ST,San Francisco,94134,B09,43,6152,3,3,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,1,9,9,Excelsior,"(37.72503655029843, -122.42117439026701)",192782297-RC4,7,9,4,7,309,5,7,,,
200270355,99,20011354,Medical Incident,1/27/2020,1/26/2020,1/27/2020 5:23,1/27/2020 5:23,1/27/2020 5:24,1/27/2020 5:24,1/27/2020 5:28,1/27/2020 5:58,1/27/2020 6:05,Code 2 Transport,1/27/2020 6:41,3000 Block of 23RD ST,San Francisco,94110,B06,7,5477,A,2,2,TRUE,Non Life-threatening,1,MEDIC,1,6,9,Mission,"(37.754252228617055, -122.41259930318061)",200270355-99,7,2,7,20,28859,19,4,,3,
193460826,E09,19149736,Medical Incident,12/12/2019,12/12/2019,12/12/2019 8:27,12/12/2019 8:29,12/12/2019 8:29,12/12/2019 8:30,12/12/2019 8:31,,,Code 2 Transport,12/12/2019 8:44,100 Block of BAY SHORE BLVD,San Francisco,94124,B10,9,6375,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.74748113732654, -122.40350728492446)",193460826-E09,8,10,3,1,58,1,3,,,
193653520,56,19158172,Medical Incident,12/31/2019,12/31/2019,12/31/2019 21:41,12/31/2019 21:41,12/31/2019 21:42,12/31/2019 21:42,12/31/2019 21:48,12/31/2019 21:52,12/31/2019 22:03,Other,12/31/2019 22:49,FRANKLIN ST/BAY ST,San Francisco,94123,B04,16,3236,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,3,4,2,Marina,"(37.80393641737451, -122.42675554383463)",193653520-56,1,13,6,13,28858,17,9,,,
193250701,E03,19140352,Medical Incident,11/21/2019,11/20/2019,11/21/2019 7:58,11/21/2019 7:59,11/21/2019 8:12,11/21/2019 8:12,,,,Code 2 Transport,11/21/2019 8:19,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,4,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)",193250701-E03,9,7,10,36,28852,36,10,1,1,1
193361026,T13,19144909,Structure Fire,12/2/2019,12/2/2019,12/2/2019 9:26,12/2/2019 9:28,12/2/2019 9:30,12/2/2019 9:32,,,,Fire,12/2/2019 10:06,BRYANT ST/RINCON ST,San Francisco,94107,B03,35,2135,3,3,3,FALSE,Fire,1,TRUCK,9,3,6,Financial District/South Beach,"(37.78420530643786, -122.39211876775511)",193361026-T13,9,6,2,8,28856,6,2,,,
193483670,E02,19150977,Alarms,12/14/2019,12/14/2019,12/14/2019 22:29,12/14/2019 22:31,12/14/2019 22:31,12/14/2019 22:32,12/14/2019 22:35,,,Fire,12/14/2019 22:44,500 Block of PINE ST,San Francisco,94108,B01,13,1243,3,3,3,TRUE,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,"(37.79153985856004, -122.40497188940658)",193483670-E02,10,5,1,8,28857,6,1,,,
192834306,E16,19122066,Medical Incident,10/10/2019,10/10/2019,10/10/2019 21:41,10/10/2019 21:41,10/10/2019 21:41,10/10/2019 21:43,10/10/2019 21:45,,,Against Medical Advice,10/10/2019 21:57,2800 Block of GREEN ST,San Francisco,94123,B04,16,4332,3,3,3,TRUE,Non Life-threatening,1,ENGINE,1,4,2,Pacific Heights,"(37.79474796718141, -122.44596470234842)",192834306-E16,1,13,6,30,57,27,9,,,
193423569,E21,19148102,Medical Incident,12/8/2019,12/8/2019,12/8/2019 21:35,12/8/2019 21:37,12/8/2019 21:37,12/8/2019 21:38,12/8/2019 21:41,,,Code 2 Transport,12/8/2019 22:06,1200 Block of BRODERICK ST,San Francisco,94115,B05,21,4236,2,2,2,TRUE,Non Life-threatening,1,ENGINE,1,5,2,Western Addition,"(37.7817663277758, -122.44094189294405)",193423569-E21,1,15,8,39,29490,41,5,,,
193550809,AM126,19153723,Medical Incident,12/21/2019,12/21/2019,12/21/2019 8:11,12/21/2019 8:13,12/21/2019 8:16,12/21/2019 8:16,12/21/2019 8:22,12/21/2019 8:50,12/21/2019 9:17,Code 2 Transport,12/21/2019 9:58,0 Block of 9TH ST,San Francisco,94103,B02,36,2337,2,2,2,FALSE,Potentially Life-Threatening,1,PRIVATE,1,2,6,South of Market,"(37.77643540632464, -122.41506488766639)",193550809-AM126,9,8,2,34,28853,34,2,1,1,1
200393011,E36,20016898,Medical Incident,2/8/2020,2/8/2020,2/8/2020 18:24,2/8/2020 18:25,2/8/2020 18:25,2/8/2020 18:27,2/8/2020 18:29,,,Code 3 Transport,2/8/2020 18:36,200 Block of SOUTH VAN NESS AV,San Francisco,94103,B02,36,5123,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.76911195676381, -122.41792649344733)",200393011-E36,7,8,7,20,28853,19,4,1,3,
192791739,E28,19119927,Medical Incident,10/6/2019,10/6/2019,10/6/2019 12:30,10/6/2019 12:32,10/6/2019 12:33,10/6/2019 12:35,10/6/2019 12:36,,,Code 2 Transport,10/6/2019 13:34,400 Block of FILBERT ST,San Francisco,94133,B01,28,126,2,3,3,TRUE,Non Life-threatening,1,ENGINE,1,1,3,North Beach,"(37.801696311623864, -122.40639542999227)",192791739-E28,10,3,1,23,308,23,1,,,
192842947,E31,19122405,Medical Incident,10/11/2019,10/11/2019,10/11/2019 16:40,10/11/2019 16:42,10/11/2019 16:43,10/11/2019 16:44,10/11/2019 17:04,,,Code 2 Transport,10/11/2019 17:10,500 Block of 6TH AVE,San Francisco,94118,B07,31,7131,2,2,2,TRUE,Non Life-threatening,1,ENGINE,2,7,1,Inner Richmond,"(37.77815960147687, -122.46414687138893)",192842947-E31,2,11,9,11,54,11,6,,,
200251850,KM14,20010643,Medical Incident,1/25/2020,1/25/2020,1/25/2020 13:27,1/25/2020 13:28,1/25/2020 13:28,1/25/2020 13:28,1/25/2020 13:33,1/25/2020 13:38,1/25/2020 14:12,Code 2 Transport,1/25/2020 14:37,1500 Block of 40TH AV,San Francisco,94122,B08,23,7625,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,8,4,Sunset/Parkside,"(37.75790518463579, -122.49936884798989)",200251850-KM14,3,1,5,35,56,35,8,,,
193580209,72,19154927,Medical Incident,12/24/2019,12/23/2019,12/24/2019 2:40,12/24/2019 2:42,12/24/2019 2:43,12/24/2019 2:43,12/24/2019 2:51,12/24/2019 3:13,12/24/2019 3:26,Code 2 Transport,12/24/2019 4:02,HYDE ST/MARKET ST,San Francisco,94103,B02,36,1551,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.778719428852966, -122.41474122302222)",193580209-72,9,8,2,36,28853,36,2,1,1,1
193063231,86,19132502,Medical Incident,11/2/2019,11/2/2019,11/2/2019 19:24,11/2/2019 19:26,11/2/2019 19:27,11/2/2019 19:27,11/2/2019 19:35,11/2/2019 19:52,11/2/2019 20:01,Code 2 Transport,11/2/2019 20:33,200 Block of TURK ST,San Francisco,94102,B02,3,1456,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.782953493134805, -122.41324374873501)",193063231-86,9,7,10,36,28852,36,10,1,1,1
192861514,E36,19123221,Medical Incident,10/13/2019,10/13/2019,10/13/2019 11:37,10/13/2019 11:40,10/13/2019 11:41,10/13/2019 11:42,10/13/2019 11:45,,,Code 2 Transport,10/13/2019 11:45,100 Block of 9TH ST,San Francisco,94103,B02,36,2336,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.77565753770444, -122.41389657925062)",192861514-E36,9,8,2,34,28853,34,2,1,1,1
200181406,QRV2,20007504,Medical Incident,1/18/2020,1/18/2020,1/18/2020 11:43,1/18/2020 11:44,1/18/2020 11:44,1/18/2020 11:44,1/18/2020 11:52,,,Code 2 Transport,1/18/2020 12:21,200 Block of EDDY ST,San Francisco,94102,B03,3,1453,2,2,2,TRUE,Non Life-threatening,1,SUPPORT,1,3,6,Tenderloin,"(37.784091036175454, -122.41178436945478)",200181406-QRV2,9,14,10,36,28852,36,10,1,,1
193172402,E10,19137011,Medical Incident,11/13/2019,11/13/2019,11/13/2019 14:33,11/13/2019 14:34,11/13/2019 14:34,11/13/2019 14:35,11/13/2019 14:37,,,Code 2 Transport,11/13/2019 14:49,2700 Block of GEARY BLVD,San Francisco,94118,B05,10,4455,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,5,2,Presidio Heights,"(37.782468416222855, -122.44859058857423)",193172402-E10,1,15,9,31,54,31,6,,,
192904258,E41,19125112,Traffic Collision,10/17/2019,10/17/2019,10/17/2019 21:44,10/17/2019 21:44,10/17/2019 21:44,10/17/2019 21:46,10/17/2019 21:47,,,Code 2 Transport,10/17/2019 21:53,CALIFORNIA ST/JONES ST,San Francisco,94108,B01,41,1445,A,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,1,1,3,Nob Hill,"(37.791416478130955, -122.41410730376784)",192904258-E41,10,5,1,21,28857,21,1,,,
200291849,E13,20012342,Medical Incident,1/29/2020,1/29/2020,1/29/2020 12:12,1/29/2020 12:14,1/29/2020 12:14,1/29/2020 12:15,1/29/2020 12:31,,,Code 2 Transport,1/29/2020 12:31,400 Block of DAVIS CT,San Francisco,94111,B01,13,1142,E,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,1,3,Financial District/South Beach,"(37.79669012885083, -122.39832288478391)",200291849-E13,10,3,1,8,28860,6,1,,,
192892296,E08,19124491,Traffic Collision,10/16/2019,10/16/2019,10/16/2019 13:41,10/16/2019 13:43,10/16/2019 13:44,10/16/2019 13:45,10/16/2019 13:55,,,Cancelled,10/16/2019 14:08,0 Block of 5TH ST,San Francisco,94103,B03,8,2242,2,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,3,6,South of Market,"(37.7831860531538, -122.40714911981141)",192892296-E08,9,14,2,34,28853,34,2,1,,1
193292307,KM14,19142163,Medical Incident,11/25/2019,11/25/2019,11/25/2019 15:30,11/25/2019 15:31,11/25/2019 15:31,11/25/2019 15:33,11/25/2019 15:38,11/25/2019 16:03,11/25/2019 16:20,Code 2 Transport,11/25/2019 17:08,2500 Block of WASHINGTON ST,San Francisco,94115,B04,38,3545,3,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,4,2,Pacific Heights,"(37.79154156593098, -122.43521435664572)",193292307-KM14,1,13,6,30,29490,27,9,,,
193270672,B06,19141226,Alarms,11/23/2019,11/22/2019,11/23/2019 7:27,11/23/2019 7:29,11/23/2019 7:30,11/23/2019 7:31,11/23/2019 7:33,,,Fire,11/23/2019 7:35,1300 Block of CASTRO ST,San Francisco,94114,B06,11,5541,3,3,3,FALSE,Alarm,1,CHIEF,2,6,8,Noe Valley,"(37.75089486878876, -122.43411696510759)",193270672-B06,5,2,7,22,28862,22,4,,,
192954305,QRV1,19127359,Medical Incident,10/22/2019,10/22/2019,10/22/2019 21:28,10/22/2019 21:30,10/22/2019 21:30,10/22/2019 21:31,,,,Code 2 Transport,10/22/2019 21:44,300 Block of 4TH ST,San Francisco,94107,B03,1,2216,2,2,2,TRUE,Non Life-threatening,1,SUPPORT,2,3,6,South of Market,"(37.78104321793341, -122.39983384653075)",192954305-QRV1,9,6,2,34,28856,34,2,,,
193521527,70,19152401,Medical Incident,12/18/2019,12/18/2019,12/18/2019 10:53,12/18/2019 10:54,12/18/2019 10:54,12/18/2019 10:57,12/18/2019 10:58,12/18/2019 11:10,12/18/2019 11:19,Code 3 Transport,12/18/2019 12:12,5000 Block of MISSION ST,San Francisco,94112,B09,43,6175,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,9,11,Outer Mission,"(37.71749889767485, -122.44035799283664)",193521527-70,6,9,4,28,28861,25,7,,,
200201543,T03,20008406,Medical Incident,1/20/2020,1/20/2020,1/20/2020 12:07,1/20/2020 12:07,1/20/2020 12:08,1/20/2020 12:10,1/20/2020 12:13,,,Unable to Locate,1/20/2020 12:19,200 Block of MASON ST,San Francisco,94102,B03,3,1366,3,3,3,FALSE,Potentially Life-Threatening,1,TRUCK,1,3,6,Tenderloin,"(37.78575147350723, -122.40952196037355)",200201543-T03,9,14,10,36,28852,36,10,,,1
200350424,E32,20014961,Medical Incident,2/4/2020,2/3/2020,2/4/2020 6:34,2/4/2020 6:36,2/4/2020 6:36,2/4/2020 6:38,2/4/2020 6:42,,,Code 2 Transport,2/4/2020 7:05,300 Block of SILVER AVE,San Francisco,94112,B09,32,6114,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,2,9,11,Excelsior,"(37.72848944263902, -122.42999537572818)",200350424-E32,6,9,4,7,28861,5,7,,,
200081080,QRV2,20003163,Medical Incident,1/8/2020,1/8/2020,1/8/2020 9:24,1/8/2020 9:26,1/8/2020 9:26,1/8/2020 9:26,1/8/2020 9:30,,,Code 2 Transport,1/8/2020 9:47,0 Block of 9TH ST,San Francisco,94103,B02,36,2337,3,3,3,TRUE,Potentially Life-Threatening,1,SUPPORT,1,2,6,South of Market,"(37.77643540632464, -122.41506488766639)",200081080-QRV2,9,8,2,34,28853,34,2,1,1,1
192960240,86,19127437,Medical Incident,10/23/2019,10/22/2019,10/23/2019 2:25,10/23/2019 2:28,10/23/2019 2:35,10/23/2019 2:36,10/23/2019 2:41,10/23/2019 2:55,10/23/2019 3:07,Code 2 Transport,10/23/2019 3:35,1100 Block of MISSION ST,San Francisco,94103,B02,1,2318,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,2,6,South of Market,"(37.777712440431586, -122.41273670742505)",192960240-86,9,8,2,34,28853,34,2,1,1,1
193560698,AM126,19154171,Medical Incident,12/22/2019,12/21/2019,12/22/2019 7:34,12/22/2019 7:34,12/22/2019 7:35,12/22/2019 7:35,12/22/2019 7:40,12/22/2019 7:49,12/22/2019 8:13,Code 2 Transport,12/22/2019 8:38,SAN BRUNO AV/SILVER AV,San Francisco,94134,B10,42,6362,C,2,2,FALSE,Non Life-threatening,1,PRIVATE,1,10,9,Portola,"(37.7324386586756, -122.4056075491991)",193560698-AM126,7,10,3,25,309,28,3,,,
200170400,54,20006945,Medical Incident,1/17/2020,1/16/2020,1/17/2020 6:22,1/17/2020 6:22,1/17/2020 6:23,1/17/2020 6:23,1/17/2020 6:27,1/17/2020 6:38,1/17/2020 6:48,Code 2 Transport,1/17/2020 7:09,CORTLAND AV/ANDOVER ST,San Francisco,94110,B06,32,5732,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,6,9,Bernal Heights,"(37.739061698942606, -122.41651960158644)",200170400-54,7,2,4,2,28859,2,7,,,
193590105,T02,19155311,Alarms,12/25/2019,12/24/2019,12/25/2019 0:58,12/25/2019 1:00,12/25/2019 1:00,12/25/2019 1:03,12/25/2019 1:09,,,Fire,12/25/2019 1:09,1000 Block of FRANCISCO ST,San Francisco,94109,B01,28,1624,3,3,3,FALSE,Alarm,1,TRUCK,3,1,2,Russian Hill,"(37.80357118665387, -122.42245310786444)",193590105-T02,1,5,6,32,28858,32,9,,,
192920637,E24,19125687,Electrical Hazard,10/19/2019,10/18/2019,10/19/2019 6:59,10/19/2019 7:00,10/19/2019 7:00,10/19/2019 7:02,10/19/2019 7:09,,,Fire,10/19/2019 7:10,500 Block of EUREKA ST,San Francisco,94114,B06,24,5465,3,3,3,FALSE,Alarm,1,ENGINE,1,6,8,Noe Valley,"(37.753500490845525, -122.43750208427954)",192920637-E24,5,2,7,22,28862,22,4,,,
192773965,70,19119201,Medical Incident,10/4/2019,10/4/2019,10/4/2019 20:53,10/4/2019 20:53,10/4/2019 20:54,10/4/2019 20:54,10/4/2019 21:04,10/4/2019 21:31,10/4/2019 21:45,Code 2 Transport,10/4/2019 22:42,MISSION ST/RICHLAND AV,San Francisco,94110,B06,32,5632,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,6,8,Bernal Heights,"(37.73606117274024, -122.42446626288775)",192773965-70,5,2,4,2,28859,2,7,,,
193281339,RC2,19141714,Medical Incident,11/24/2019,11/24/2019,11/24/2019 11:28,11/24/2019 11:30,11/24/2019 11:31,11/24/2019 11:33,11/24/2019 11:36,,,Code 2 Transport,11/24/2019 11:46,1100 Block of JOHN F KENNEDY DR,San Francisco,94122,B07,14,7211,3,3,3,TRUE,Non Life-threatening,1,RESCUE CAPTAIN,2,7,1,Golden Gate Park,"(37.77007119760129, -122.48490328219664)",193281339-RC2,2,11,9,12,55,8,6,,,
